,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
614,2020-08-07,115.75003187016782,82.61308192338,149.85637858409564,115.75003187016782,115.75003187016782,1.2798691972784466,1.2798691972784466,1.2798691972784466,-0.02297676506885442,-0.02297676506885442,-0.02297676506885442,1.302845962347301,1.302845962347301,1.302845962347301,0.0,0.0,0.0,117.02990106744626
615,2020-08-10,117.45034551549173,89.3028217355224,154.08001248527802,117.45034551549173,117.45034551549173,5.058205578300039,5.058205578300039,5.058205578300039,1.8228906089396515,1.8228906089396515,1.8228906089396515,3.2353149693603873,3.2353149693603873,3.2353149693603873,0.0,0.0,0.0,122.50855109379177
616,2020-08-11,118.01711673059964,89.4205306709879,151.8175375368559,118.01711673059964,118.01711673059964,4.587748208314705,4.587748208314705,4.587748208314705,0.8452240310650273,0.8452240310650273,0.8452240310650273,3.7425241772496776,3.7425241772496776,3.7425241772496776,0.0,0.0,0.0,122.60486493891435
617,2020-08-12,118.58388794570764,94.9767368034971,156.08967268353462,118.58388794570764,118.58388794570764,5.1166543216954725,5.1166543216954725,5.1166543216954725,0.9487468804369921,0.9487468804369921,0.9487468804369921,4.16790744125848,4.16790744125848,4.16790744125848,0.0,0.0,0.0,123.70054226740312
618,2020-08-13,119.15065916081555,88.7691168033246,159.05964707726295,119.15065916081555,119.15065916081555,4.99667126370535,4.99667126370535,4.99667126370535,0.4901552135516861,0.4901552135516861,0.4901552135516861,4.506516050153664,4.506516050153664,4.506516050153664,0.0,0.0,0.0,124.1473304245209
619,2020-08-14,119.71743037592356,90.39038332808208,155.51910589825948,119.71743037592356,119.71743037592356,4.732761897406911,4.732761897406911,4.732761897406911,-0.022976765058236988,-0.022976765058236988,-0.022976765058236988,4.755738662465147,4.755738662465147,4.755738662465147,0.0,0.0,0.0,124.45019227333047
620,2020-08-17,121.41774402124737,95.21300866468138,160.2712654755333,121.41774402124737,121.41774402124737,6.800938185569821,6.800938185569821,6.800938185569821,1.8228906089413683,1.8228906089413683,1.8228906089413683,4.9780475766284535,4.9780475766284535,4.9780475766284535,0.0,0.0,0.0,128.2186822068172
621,2020-08-18,121.98451523635538,94.13771609148374,159.06034859262482,121.98451523635538,121.98451523635538,5.738225473166593,5.738225473166593,5.738225473166593,0.8452240310689532,0.8452240310689532,0.8452240310689532,4.893001442097639,4.893001442097639,4.893001442097639,0.0,0.0,0.0,127.72274070952197
622,2020-08-19,122.55128645146328,94.64877284265911,159.68097531965518,122.55128645146328,122.55128645146328,5.690893327027038,5.690893327027038,5.690893327027038,0.9487468804361617,0.9487468804361617,0.9487468804361617,4.742146446590876,4.742146446590876,4.742146446590876,0.0,0.0,0.0,128.2421797784903
623,2020-08-20,123.11805766657129,95.76092127324755,158.40366759903577,123.11805766657129,123.11805766657129,5.026930287506556,5.026930287506556,5.026930287506556,0.49015521355688213,0.49015521355688213,0.49015521355688213,4.5367750739496735,4.5367750739496735,4.5367750739496735,0.0,0.0,0.0,128.14498795407783
624,2020-08-21,123.6848288816792,94.26498001631032,158.99297741498296,123.6848288816792,123.6848288816792,4.266808349707943,4.266808349707943,4.266808349707943,-0.02297676506540757,-0.02297676506540757,-0.02297676506540757,4.289785114773351,4.289785114773351,4.289785114773351,0.0,0.0,0.0,127.95163723138714
625,2020-08-24,125.38514252700311,97.83792434317444,163.87143205739872,125.38514252700311,125.38514252700311,5.266877953143866,5.266877953143866,5.266877953143866,1.8228906089339396,1.8228906089339396,1.8228906089339396,3.4439873442099267,3.4439873442099267,3.4439873442099267,0.0,0.0,0.0,130.65202048014697
626,2020-08-25,125.95191374211102,95.77246173308417,162.27532447439447,125.95191374211102,125.95191374211102,4.022855078262518,4.022855078262518,4.022855078262518,0.845224031067496,0.845224031067496,0.845224031067496,3.1776310471950224,3.1776310471950224,3.1776310471950224,0.0,0.0,0.0,129.97476882037353
627,2020-08-26,126.51868495721902,97.11278764554251,161.64245691174156,126.51868495721902,126.51868495721902,3.8925437927249122,3.8925437927249122,3.8925437927249122,0.9487468804353312,0.9487468804353312,0.9487468804353312,2.9437969122895815,2.9437969122895815,2.9437969122895815,0.0,0.0,0.0,130.41122874994394
628,2020-08-27,127.08545617232693,96.21806966291078,161.55371102686487,127.08545617232693,127.08545617232693,3.246173620310104,3.246173620310104,3.246173620310104,0.4901552135540444,0.4901552135540444,0.4901552135540444,2.756018406756059,2.756018406756059,2.756018406756059,0.0,0.0,0.0,130.33162979263705
629,2020-08-28,127.65222738743493,99.46976703738987,162.8637372911262,127.65222738743493,127.65222738743493,2.6033481994413514,2.6033481994413514,2.6033481994413514,-0.022976765063461083,-0.022976765063461083,-0.022976765063461083,2.626324964504813,2.626324964504813,2.626324964504813,0.0,0.0,0.0,130.2555755868763
630,2020-08-31,129.35254103275875,102.3857557875452,165.20944255874895,129.35254103275875,129.35254103275875,4.498184735389833,4.498184735389833,4.498184735389833,1.8228906089380894,1.8228906089380894,1.8228906089380894,2.675294126451743,2.675294126451743,2.675294126451743,0.0,0.0,0.0,133.85072576814858
631,2020-09-01,129.91931224786677,100.53879109144304,163.52763275231408,129.91931224786677,129.91931224786677,3.700250245066058,3.700250245066058,3.700250245066058,0.8452240310676631,0.8452240310676631,0.8452240310676631,2.855026213998395,2.855026213998395,2.855026213998395,0.0,0.0,0.0,133.61956249293283
632,2020-09-02,130.48608346297468,102.6319847126896,167.35934672569104,130.48608346297468,130.48608346297468,4.066904702591409,4.066904702591409,4.066904702591409,0.9487468804371805,0.9487468804371805,0.9487468804371805,3.1181578221542288,3.1181578221542288,3.1181578221542288,0.0,0.0,0.0,134.5529881655661
633,2020-09-03,131.05285467808258,102.56264218848615,167.23860438949217,131.05285467808258,131.05285467808258,3.9514201991332287,3.9514201991332287,3.9514201991332287,0.49015521355522357,0.49015521355522357,0.49015521355522357,3.461264985578005,3.461264985578005,3.461264985578005,0.0,0.0,0.0,135.0042748772158
634,2020-09-04,131.61962589319057,105.77625941740247,168.1875340500053,131.61962589319057,131.61962589319057,3.854987902349929,3.854987902349929,3.854987902349929,-0.02297676506151495,-0.02297676506151495,-0.02297676506151495,3.877964667411444,3.877964667411444,3.877964667411444,0.0,0.0,0.0,135.4746137955405
635,2020-09-08,133.8867107536224,109.35152414398036,172.96689489167574,133.8867107536224,133.8867107536224,6.9038094729237995,6.9038094729237995,6.9038094729237995,0.8452240310662059,0.8452240310662059,0.8452240310662059,6.058585441857595,6.058585441857595,6.058585441857595,0.0,0.0,0.0,140.7905202265462
636,2020-09-09,134.45348196873042,109.89324298046094,175.94093167171863,134.45348196873042,134.45348196873042,7.6058240670740975,7.6058240670740975,7.6058240670740975,0.9487468804375638,0.9487468804375638,0.9487468804375638,6.657077186636532,6.657077186636532,6.657077186636532,0.0,0.0,0.0,142.05930603580452
637,2020-09-10,135.02025318383832,109.33452798942973,176.59411625918858,135.02025318383832,135.02025318383832,7.73138754351081,7.73138754351081,7.73138754351081,0.4901552135549446,0.4901552135549446,0.4901552135549446,7.241232329955866,7.241232329955866,7.241232329955866,0.0,0.0,0.0,142.75164072734913
